Work ID,Work Category,Work Type,Work Description,State,IDA District,IDA Office,Hon'ble Members of Parliament,Constituency,Recommended Date,Recommended Amount (INR),Sanction Date,Completion Date,Amount Disbursed (INR),Has Image,ratio_disbursed_to_recommended,underspend_pct,has_underspend,days_recommended_to_completion,days_sanction_to_completion
WS/MP18338/2024-2025/152384,Normal/Others,Street lights,PROVIDING OF STREET LIGHTS IN PILAIPALLY VILLAGE,Telangana,YADADRI BHUVANAGIRI,DISTRICT COLLECTOR YADADRI BHUVANAGIRI,CHAMALA KIRAN KUMAR REDDY,BHONGIR,2024-11-14,70000.0,2024-12-31,2025-01-03,69861.0,False,0.9980142857142857,0.19857142857142573,True,50,3
WS/MP18338/2024-2025/152385,Normal/Others,Street lights,PROVIDING OF STREET LIGHTS IN RAMALINGAMPALLY VILLAGE,Telangana,YADADRI BHUVANAGIRI,DISTRICT COLLECTOR YADADRI BHUVANAGIRI,CHAMALA KIRAN KUMAR REDDY,BHONGIR,2024-11-14,50000.0,2024-12-31,2025-01-03,47364.0,False,0.94728,5.2719999999999985,True,50,3
WS/MP18338/2024-2025/152386,Normal/Others,Street lights,PROVIDING OF STREET LIGHTS IN SHIVAREDDIGUDEM VILLAGE,Telangana,YADADRI BHUVANAGIRI,DISTRICT COLLECTOR YADADRI BHUVANAGIRI,CHAMALA KIRAN KUMAR REDDY,BHONGIR,2024-11-14,70000.0,2024-12-31,2025-01-03,69861.0,False,0.9980142857142857,0.19857142857142573,True,50,3
WS/MP18338/2024-2025/152387,Normal/Others,Street lights,PROVIDING OF STREET LIGHTS IN VANKAMAMIDI VILLAGE,Telangana,YADADRI BHUVANAGIRI,DISTRICT COLLECTOR YADADRI BHUVANAGIRI,CHAMALA KIRAN KUMAR REDDY,BHONGIR,2024-11-14,70000.0,2024-12-31,2025-01-03,69861.0,False,0.9980142857142857,0.19857142857142573,True,50,3
WS/MP18051/2024-2025/155945,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",C.C. ROAD NIRMAN KARYA,Chhattisgarh,GARIYABAND,Collectro Gariaband,ROOP KUMARI CHOUDHARY,MAHASAMUND,2024-11-29,300000.0,2024-12-19,2025-08-11,300000.0,False,1.0,0.0,False,255,235
WS/MP18006/2024-2025/150014,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of CC road from Kesavulu Chetty House, Via: N.Bhaskar Naidu House to Sathyamma Temple, Ksherasamudram GP in SR Puram Mandal of GD Nelloore Constituency.",Andhra Pradesh,CHITTOOR,DISTRICT COLLECTOR CHITTOOR,DAGGUMALLA PRASADA RAO,CHITTOOR,2024-10-29,500000.0,2024-11-11,2025-01-03,492938.0,True,0.985876,1.4124000000000025,True,66,53
WS/MP18006/2024-2025/146805,Normal/Others,Construction of boundary walls of existing public and community buildings,Construction of Pipe Culvert and Balance Stretch of Protection Wall from GMR Puram to VPR Puram of GMR Puram GP of S.R.Puram Mandal.,Andhra Pradesh,CHITTOOR,DISTRICT COLLECTOR CHITTOOR,DAGGUMALLA PRASADA RAO,CHITTOOR,2024-10-14,350000.0,2024-11-02,2025-01-03,338619.0,True,0.9674828571428571,3.251714285714291,True,81,62
WS/MP18006/2024-2025/136189,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Construction of CC road from R&B Road to Ramesh Reddy House Mangunta Village and GP of SR Puram Mandal of GD Nelloore Constituency.,Andhra Pradesh,CHITTOOR,DISTRICT COLLECTOR CHITTOOR,DAGGUMALLA PRASADA RAO,CHITTOOR,2024-08-18,500000.0,2024-09-06,2025-01-03,493611.0,True,0.987222,1.2777999999999956,True,138,119
WS/MP18069/2024-2025/154978,Normal/Others,Development of playground,protection work alongwith land labelling and create wire to protect village ground at Gankhetar,Himachal Pradesh,KANGRA,DEPUTY COMMISSIONER KANGRA,RAJEEV BHARDWAJ,KANGRA,2024-11-28,499999.0,2024-12-26,2025-01-06,499999.0,False,1.0,0.0,False,39,11
WS/MP18100/2024-2025/152312,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Construction Of CC road From Sanjeev Jain House to Sri Vithal Raut House,Madhya Pradesh,CHHINDWARA,DISTRICT COLLECTOR CHHINDWARA,BUNTY VIVEK SAHU,CHHINDWARA,2024-11-13,300000.0,2024-12-13,2025-04-10,300000.0,True,1.0,0.0,False,148,118
WS/MP517/2024-2025/140151,Normal/Others,Lighting of public spaces,"Pl see my letter no 7897 dated 27-8-2024 me prastavit high mast light install in block Barauli Ahir as par sr no 1,2,3,4,5,6,7,8,9,10",Uttar Pradesh,AGRA,DISTRICT MAGISTRAE AGRA,Rajkumar Chahar,FATEHPUR SIKRI,2024-09-10,2488890.0,2024-10-21,2025-03-12,2488890.0,True,1.0,0.0,False,183,142
WS/MP517/2024-2025/140152,Normal/Others,Lighting of public spaces,"Pl see my letter no 7895 dated 27-8-2024 me prastavit high mast light install in block Barauli Ahir as par sr no 21,22,25,26,30,31,32,33,34,35",Uttar Pradesh,AGRA,DISTRICT MAGISTRAE AGRA,Rajkumar Chahar,FATEHPUR SIKRI,2024-09-10,2489182.0,2024-10-21,2025-03-12,2489182.0,True,1.0,0.0,False,183,142
WS/MP517/2024-2025/140153,Normal/Others,Lighting of public spaces,"Pl see my letter no 7895 dated 27-8-2024 me prastavit high mast light install in block Barauli Ahir as par sr no 36,37,38,39,40,41,42,53,54,55",Uttar Pradesh,AGRA,DISTRICT MAGISTRAE AGRA,Rajkumar Chahar,FATEHPUR SIKRI,2024-09-10,2488890.0,2024-10-21,2025-03-12,2488890.0,True,1.0,0.0,False,183,142
WS/MP517/2024-2025/140156,Normal/Others,Lighting of public spaces,"Pl see my letter no 7895 dated 27-8-2024 me prastavit high mast light install in block Akola as par sr no 11,12,13,15,23,51,52,58,59",Uttar Pradesh,AGRA,DISTRICT MAGISTRAE AGRA,Rajkumar Chahar,FATEHPUR SIKRI,2024-09-10,2240001.0,2024-10-21,2025-03-12,2240001.0,True,1.0,0.0,False,183,142
WS/MP517/2024-2025/140157,Normal/Others,Lighting of public spaces,"Pl see my letter no 7895 dated 27-8-2024 me prastavit high mast light install in block Bichpuri as par sr no 14,16,17,18,19,20,24,27,28,29",Uttar Pradesh,AGRA,DISTRICT MAGISTRAE AGRA,Rajkumar Chahar,FATEHPUR SIKRI,2024-09-10,2489037.0,2024-10-21,2025-03-12,2489037.0,True,1.0,0.0,False,183,142
WS/MP517/2024-2025/140158,Normal/Others,Lighting of public spaces,"Pl see my letter no 7895 dated 27-8-2024 me prastavit high mast light install in block Bichpuri as par sr no 43,44,45,46,47,48,49,50,56,57",Uttar Pradesh,AGRA,DISTRICT MAGISTRAE AGRA,Rajkumar Chahar,FATEHPUR SIKRI,2024-09-10,2239343.0,2024-10-21,2025-03-12,2239343.0,True,1.0,0.0,False,183,142
WS/MP517/2024-2025/140159,Normal/Others,Lighting of public spaces,Pl see my letter no 7895 dated 27-8-2024 me prastavit high mast light install in block Bichpuri as par sr no 60,Uttar Pradesh,AGRA,DISTRICT MAGISTRAE AGRA,Rajkumar Chahar,FATEHPUR SIKRI,2024-09-10,248596.0,2024-10-21,2025-03-12,248596.0,True,1.0,0.0,False,183,142
WS/MP18161/2024-2025/138066,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",CC interlocking sadak Nirman karya shishram Gurjar ke Ghar se ration dealer ki dukaan ki or gram Gurjar ka nagla work agency GP sonkhAri,Rajasthan,ALWAR,DISTRICT COLLECTOR ALWAR,SANJNA JATAV,BHARATPUR(SC),2024-09-01,399142.0,2024-12-11,2025-01-08,399142.0,True,1.0,0.0,False,129,28
WS/MP18161/2024-2025/138065,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",CC interlocking sadak Nirman karya Nandlal jatav ke Makan se munesh ke Makan hote hue catar jatav ke Makan ki taraf gram sonkhri work agency G P sonkhri,Rajasthan,ALWAR,DISTRICT COLLECTOR ALWAR,SANJNA JATAV,BHARATPUR(SC),2024-09-01,498664.0,2024-12-02,2025-01-08,498664.0,True,1.0,0.0,False,129,37
WS/MP386/2024-2025/142451,Normal/Others,Construction of community centers and community halls,Construction of Community Hall in populated land Of Village Bamniyawala Near Bera,Rajasthan,NAGAUR,DISTRICT COLLECTOR NAGAUR,Shri Hanuman Beniwal,NAGAUR,2024-09-22,999988.0,2024-12-30,2025-10-14,999988.0,True,1.0,0.0,False,387,288
WS/MP598/2024-2025/145398,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",C/o PCC Ambulance Road Village Chandyon GP Jaiher Executive Agency BDO Pachhad,Himachal Pradesh,SIRMAUR,DEPUTY COMMISSIONER SIRMOUR,Suresh Kumar Kashyap,SHIMLA (SC),2024-10-07,100000.0,2024-11-22,2025-08-18,100000.0,False,1.0,0.0,False,315,269
WS/MP386/2024-2025/145029,Normal/Others,Improvement of electricity distribution infrastructure,5 KVA transformer for electrification Near residancila area of Mangaleshwar Mahadev temple in village Haisaba,Rajasthan,NAGAUR,DISTRICT COLLECTOR NAGAUR,Shri Hanuman Beniwal,NAGAUR,2024-10-01,90200.0,2025-01-04,2025-10-15,90200.0,False,1.0,0.0,False,379,284
WS/MP18019/2024-2025/137608,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of CC Block Road near DC Bungalow, Diphu",Assam,KARBI ANGLONG,DEPUTY COMMISSIONER KARBI ANGLONG,AMARSING TISSO,Diphu (ST),2024-08-29,500000.0,2025-01-04,2025-01-04,500000.0,False,1.0,0.0,False,128,0
WS/MP18019/2024-2025/137586,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Construction of road from PWD road to Graveyard at Rongbangpothar,Assam,KARBI ANGLONG,DEPUTY COMMISSIONER KARBI ANGLONG,AMARSING TISSO,Diphu (ST),2024-08-29,2000000.0,2025-01-04,2025-01-04,1999971.0,False,0.9999855,0.001450000000002838,False,128,0
WS/MP641/2024-2025/133905,Normal/Others,Construction of common work sheds/ common covered sitting area,Construction of common work shed in village Bhopada at Salakhedi Road,Madhya Pradesh,Khargone,West Nimar)(DISTRICT COLLECTOR KHARGONE,Gajendra Singh Patel,KHARGONE(ST),2024-07-22,250000.0,2025-01-05,2026-03-17,250000.0,False,1.0,0.0,False,603,436
WS/MP641/2024-2025/147438,Normal/Others,Construction of community centers and community halls,Construction of community hall in village Nandgaon at Gurjar Mohalla,Madhya Pradesh,Khargone,West Nimar)(DISTRICT COLLECTOR KHARGONE,Gajendra Singh Patel,KHARGONE(ST),2024-10-15,1000000.0,2025-01-05,2026-02-05,1000000.0,False,1.0,0.0,False,478,396
WS/MP499/2024-2025/138129,Normal/Others,Providing drains and gutters for public drainage,"From House of Kandiram Bagdi towords Natun pukur, J.L- 185, Dag- 162, Mouja- Nohadihi, G.P- Nagari, Suri - I",West Bengal,BIRBHUM,DISTRICT MAGISTRATE BIRBHUM,Smt Satabdi Roy (Banerjee),BIRBHUM,2024-09-02,299676.0,2024-09-27,2025-01-14,299676.0,True,1.0,0.0,False,134,109
WS/MP386/2024-2025/142485,Normal/Others,Construction of public libraries and reading rooms,"Construction of Digital Library in Kishan Chhatrawas,PanchaLA Siddha",Rajasthan,NAGAUR,DISTRICT COLLECTOR NAGAUR,Shri Hanuman Beniwal,NAGAUR,2024-09-22,1100000.0,2025-01-06,2026-07-14,1100000.0,True,1.0,0.0,False,660,554
WS/MP761/2024-2025/155283,Normal/Others,Construction of buildings for community cultural activities,"Construction of Bulding for cultural activities in Ramnagar, Korutla town",Telangana,Jagitial,DISTRICT COLLECTOR JAGTIAL,Arvind Dharmapuri,NIZAMABAD,2024-11-27,200000.0,2024-12-19,2025-08-19,198754.0,False,0.99377,0.6229999999999958,True,265,243
WS/MP18357/2024-2025/151498,Normal/Others,Construction of community centers and community halls,,Madhya Pradesh,ASHOKNAGAR,DISTRICT COLLECTOR ASHOKNAGAR,JYOTIRADITYA M. SCINDIA,GUNA,2024-11-08,1000000.0,2025-01-06,2026-04-02,1000000.0,True,1.0,0.0,False,510,451
WS/MP18121/2024-2025/146671,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of the road from Nandra Bu. to Pilkheda to Nandgaon, Taluka Jalgaon",Maharashtra,JALGAON,DISTRICT COLLECTOR JALGAON,SMITA UDAY WAGH,JALGAON,2024-10-10,2945320.0,2024-10-14,2025-01-09,2945320.0,True,1.0,0.0,False,91,87
WS/MP859/2024-2025/145782,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",CONSTRUCTION OF CONCRETE ROAD FROM HOUSE OF SK ALAM TO HOUSE OF ASGAR ALI VIA HOUSE CHALAM AT KANAIPUR JL NO 65 IN RADHANAGAR GRAM PANCHAYAT,West Bengal,HOOGHLY,DISTRICT MAGISTRATE HOOGHLY,Kalyan Banerjee,SREERAMPUR,2024-10-05,381174.0,2024-11-29,2025-03-28,381174.0,True,1.0,0.0,False,174,119
WS/MP18354/2024-2025/158579,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",GRAM PANCHYAT KARRA JANPAD PANCHYAT AMBIKAPUR  KE TURRIDAND ME NETRAM GHAR SE ANAND DAS GHAR KI OR C.C. ROAD NIRMAN,Chhattisgarh,SURGUJA,Collector Surguja,CHINTAMANI MAHARAJ,SARGUJA(ST),2024-12-13,499808.0,2024-12-26,2025-03-11,499808.0,True,1.0,0.0,False,88,75
WS/MP18354/2024-2025/158577,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",GRAM PANCHYAT TIHPATARA ME RAMDAS KE GHAR SE SHAMSHANGHAT KI OR C.C. ROAD NIRMAN,Chhattisgarh,SURGUJA,Collector Surguja,CHINTAMANI MAHARAJ,SARGUJA(ST),2024-12-13,499890.0,2024-12-26,2025-03-11,499890.0,True,1.0,0.0,False,88,75
WS/MP18173/2024-2025/137447,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Providing Cement Concrete Pavement near Vadavandai Street in Ariyathur Panchayat,Tamil Nadu,TIRUVANNAMALAI,DISTRICT COLLECTOR TIRUVANNAMALAI,THARANIVENTHAN M S,ARANI,2024-09-05,499950.0,2024-10-21,2025-01-21,499950.0,True,1.0,0.0,False,138,92
WS/MP18309/2024-2025/153440,Normal/Others,Construction of rooms and halls in school and colleges,"Construction of Assam-Type office and classroom at Mahmud School, Nibari",Meghalaya,NORTH GARO HILLS,DEPUTY COMMISSIONER NORTH GARO HILLS RESUBELPARA,SALENG A SANGMA,TURA,2024-11-20,500000.0,2024-12-20,2025-08-25,500000.0,False,1.0,0.0,False,278,248
WS/MP18309/2024-2025/153439,Normal/Others,Construction of common work sheds/ common covered sitting area,Construction of rostrum at Bolsong B. Mohol,Meghalaya,NORTH GARO HILLS,DEPUTY COMMISSIONER NORTH GARO HILLS RESUBELPARA,SALENG A SANGMA,TURA,2024-11-20,200000.0,2024-12-20,2025-08-25,200000.0,False,1.0,0.0,False,278,248
WS/MP18108/2024-2025/161424,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Gram Panchayat Kanchri ke gram belai guru me hanuman ji mandir se raj mandir ki or c.c. road nirman karya hetu.,Madhya Pradesh,SAGAR,DISTRICT COLLECTOR SAGAR,DR. LATA WANKHEDE,SAGAR,2024-12-24,699186.0,2025-01-02,2025-10-24,699186.0,True,1.0,0.0,False,304,295
WS/MP18309/2024-2025/153438,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Construction of earth work (Bikselgre to Kagrakgre),Meghalaya,NORTH GARO HILLS,DEPUTY COMMISSIONER NORTH GARO HILLS RESUBELPARA,SALENG A SANGMA,TURA,2024-11-20,150000.0,2024-12-20,2025-08-25,150000.0,False,1.0,0.0,False,278,248
WS/MP18108/2024-2025/154841,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Gram Panchayat Basiya Gange Me Kanchhedi Rajak Ke Ghar Se Shamsan Ghat Ki Or C.C. Road Nirman Karya Hetu.,Madhya Pradesh,SAGAR,DISTRICT COLLECTOR SAGAR,DR. LATA WANKHEDE,SAGAR,2024-11-25,500000.0,2025-01-02,2025-03-27,500000.0,True,1.0,0.0,False,122,84
WS/MP18108/2024-2025/154840,Normal/Others,Construction of common work sheds/ common covered sitting area,Gram Panchayat Bhapel Me Laxman Sen Ke Ghar Ke pass Sarwjanik Sthal Par Karigro Ke Liye Samanya Shed Nirman Karya Hetu.,Madhya Pradesh,SAGAR,DISTRICT COLLECTOR SAGAR,DR. LATA WANKHEDE,SAGAR,2024-11-25,500000.0,2025-01-02,2025-12-08,500000.0,True,1.0,0.0,False,378,340
WS/MP18220/2024-2025/147960,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Gram Taharpur Block Iglas mai Bhu Dev Singh kai ghar se Devi Maa Kai Mandir ki taraf 220 miter Interlocking Karya,Uttar Pradesh,ALIGARH,DISTRICT MAGISTRATE ALIGARH,ANOOP PRADHAN BALMIKI,HATHRAS (SC),2024-10-17,2276910.0,2024-11-11,2025-02-14,2276910.0,True,1.0,0.0,False,120,95
WS/MP18106/2024-2025/147187,Normal/Others,Construction of culverts and bridges,"gram panchayat shyampur, janpad panchayat beerpur, khade ke raste per",Madhya Pradesh,SHEOPUR,District Collector Sheopur,SHIVMANGAL SINGH TOMAR,MORENA,2024-10-15,800000.0,2024-12-17,2025-10-09,799931.0,True,0.99991375,0.008624999999995442,False,359,296
WS/MP18109/2024-2025/150126,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",GRAM PANCHAYAT BIHARA ME SANTOSH TIWARI KE GHAR SE RAMASHRAY DUBEY KE GHAR TAK PCC SADAK NIRMAN,Madhya Pradesh,SINGRAULI,District Collector Singrauli,DR. RAJESH MISHRA,SIDHI,2024-10-30,2000000.0,2025-01-07,2025-05-19,2000000.0,False,1.0,0.0,False,201,132
WS/MP18357/2024-2025/160266,Normal/Others,"Purchase of ambulances (Four, three and two wheelers)",Ambulance for Medical college Shivpuri,Madhya Pradesh,SHIVPURI,District Collector Shivpuri,JYOTIRADITYA M. SCINDIA,GUNA,2024-12-19,3184764.0,2024-12-31,2025-02-27,3184764.0,True,1.0,0.0,False,70,58
WS/MP18309/2024-2025/153436,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Construction of footpath (earth work 100-200m) from Gabil to Sondolsegre,Meghalaya,NORTH GARO HILLS,DEPUTY COMMISSIONER NORTH GARO HILLS RESUBELPARA,SALENG A SANGMA,TURA,2024-11-20,150000.0,2024-12-20,2025-08-25,150000.0,False,1.0,0.0,False,278,248
WS/MP18309/2024-2025/153442,Normal/Others,Construction of rooms and halls in school and colleges,Renovation of roofing at Bolsong Secondary School,Meghalaya,NORTH GARO HILLS,DEPUTY COMMISSIONER NORTH GARO HILLS RESUBELPARA,SALENG A SANGMA,TURA,2024-11-20,150000.0,2024-12-20,2025-08-25,150000.0,False,1.0,0.0,False,278,248
WS/MP18155/2024-2025/158572,Normal/Others,Installing tube-wells and borewells,Repair of Irrigation Tubewell,Punjab,HOSHIARPUR,DEPUTY COMMISSIONER HOSHIARPUR,DR. RAJ KUMAR CHABBEWAL,HOSHIARPUR(SC),2024-12-15,245060.0,2025-01-01,2025-10-28,245060.0,False,1.0,0.0,False,317,300
WS/MP18161/2024-2025/151704,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",cement interlocking ent kharnja nirman karya shamshan ghat gram suhari work agency gp suhari,Rajasthan,BHARATPUR,DISTRICT COLLECTOR BHARATPUR,SANJNA JATAV,BHARATPUR(SC),2024-11-10,499054.0,2024-12-18,2025-03-26,499054.0,True,1.0,0.0,False,136,98
WS/MP18313/2024-2025/153082,Normal/Others,Construction of common work sheds/ common covered sitting area,rajkiya varisth upaddhyay sanskrit school Surajgaon mein Dom Nirman Kary,Rajasthan,DUNGARPUR,DISTRICT COLLECTOR DUNGARPUR,RAJ KUMAR ROAT,BANSWARA(ST),2024-11-18,1200000.0,2024-12-14,2025-11-03,1200000.0,True,1.0,0.0,False,350,324
WS/MP410/2024-2025/146781,Normal/Others,Construction of community centers and community halls,"Const. of Girls Common Room at Sissi Chariali HS School, Sissiborgaon LAC under MPLADS, FY 2024-25",Assam,DHEMAJI,DEPUTY COMMISSIONER DHEMAJI,Pradan Baruah,LAKHIMPUR,2024-10-11,500000.0,2024-12-17,2025-01-07,500000.0,True,1.0,0.0,False,88,21
WS/MP18313/2024-2025/153083,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Main Road Se Harish Ke Ghar Tak Greval Sadak Nirman Kary,Rajasthan,DUNGARPUR,DISTRICT COLLECTOR DUNGARPUR,RAJ KUMAR ROAT,BANSWARA(ST),2024-11-18,797512.0,2024-12-14,2026-01-28,797512.0,True,1.0,0.0,False,436,410
WS/MP18165/2024-2025/140304,Normal/Others,Construction of rooms and halls in school and colleges,sanaganer ward 68 ka govt sr. sec. school manyawas ma room,Rajasthan,JAIPUR,DISTRICT COLLECTOR JAIPUR,MANJU SHARMA,JAIPUR,2024-09-11,758307.0,2024-11-20,2025-08-19,758307.0,True,1.0,0.0,False,342,272
WS/MP18242/2024-2025/156952,Normal/Others,Lighting of public spaces,High Mast Light 9.5 Mtr pole at different locations of 45by Agency Kshetriya PRabandhak Laghu Udyog Nigam Prayagraj,Uttar Pradesh,SULTANPUR,DISTRICT MAGISTRATE SULTANPUR,RAMBHUAL NISHAD,SULTANPUR,2024-12-04,10074960.0,2024-12-31,2026-08-21,10074960.0,True,1.0,0.0,False,625,598
WS/MP18242/2024-2025/156949,Normal/Others,Street lights,High Mast Light 9.5 Mtr pole at different locations of 44 by Agency Kshetriya PRabandhak Laghu Udyog Nigam Prayagraj,Uttar Pradesh,SULTANPUR,DISTRICT MAGISTRATE SULTANPUR,RAMBHUAL NISHAD,SULTANPUR,2024-12-04,9851072.0,2025-01-01,2026-08-21,9851072.0,True,1.0,0.0,False,625,597
WS/MP18138/2024-2025/143742,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Construction of Widening and land levelling of Tialpui Link Road at Kawnpui - III,Mizoram,KOLASIB,Deputy Commissioner Kolasib,RICHARD VANLALHMANGAIHA,MIZORAM (ST),2024-09-25,1000000.0,2024-12-30,2025-04-01,1000000.0,False,1.0,0.0,False,188,92
WS/MP18311/2024-2025/136624,Normal/Others,Providing drains and gutters for public drainage,Construction of drain water,Punjab,RUPNAGAR,DEPUTY COMMISSIONER ROOPNAGAR,MALVINDER SINGH KANG,ANANDPUR SAHIB,2024-08-21,2000000.0,2024-09-17,2026-02-04,2000000.0,True,1.0,0.0,False,532,505
WS/MP18172/2024-2025/149109,Normal/Others,Construction of culverts and bridges,bhairav ji mandir se juni bavdi tak naya tapra- puliya nirmaan,Rajasthan,DUNGARPUR,DISTRICT COLLECTOR DUNGARPUR,MANNA LAL RAWAT,UDAIPUR(ST),2024-10-23,1479233.0,2024-12-12,2026-01-12,1479233.0,True,1.0,0.0,False,446,396
WS/MP18172/2024-2025/149110,Normal/Others,Construction of culverts and bridges,kudi se chok tak maapa - puliya may ringwaal nirmaan,Rajasthan,DUNGARPUR,DISTRICT COLLECTOR DUNGARPUR,MANNA LAL RAWAT,UDAIPUR(ST),2024-10-23,1477750.0,2024-12-12,2026-01-14,1477750.0,True,1.0,0.0,False,448,398
WS/MP18172/2024-2025/149111,Normal/Others,Construction of culverts and bridges,satichor pachor sadak pr puliya may ringwall nirmaan,Rajasthan,DUNGARPUR,DISTRICT COLLECTOR DUNGARPUR,MANNA LAL RAWAT,UDAIPUR(ST),2024-10-23,1466791.0,2024-12-12,2026-01-14,1466791.0,True,1.0,0.0,False,448,398
